id,console-name,product-name,new-price
34711,Nintendo 3DS,Professor Layton and the Azran Legacy,$35.00
35017,Nintendo 3DS,Professor Layton vs. Phoenix Wright: Ace Attorney,$53.93
34082,Nintendo 3DS,Project X Zone,$33.41
36437,Nintendo 3DS,Project X Zone 2,$19.99
34083,Nintendo 3DS,Project X Zone: Limited Edition,$37.97
32129,Nintendo 3DS,Puppies 3D,$25.18
32758,Nintendo 3DS,Purr Pals: Purrfection,$14.88
34736,Nintendo 3DS,Putty Squad,$26.63
36120,Nintendo 3DS,Puzzle & Dragons Z + Puzzle & Dragons: Super Mario Bros. Edition,$15.55
32949,Nintendo 3DS,Puzzler Mind Gym 3D,$17.27
33871,Nintendo 3DS,Puzzler World 2012 3D,$10.55
46424,Nintendo 3DS,Puzzler World 2013,$26.12
38528,Nintendo 3DS,RPG Maker FES Limited Edition,$54.27
37835,Nintendo 3DS,RPG Maker Fes,$21.17
33342,Nintendo 3DS,Rabbids Rumble,$17.49
45053,Nintendo 3DS,Radiant Historia Perfect Chronology,$29.99
45065,Nintendo 3DS,Radiant Historia Perfect Chronology [Launch Edition],$50.04
31314,Nintendo 3DS,Raving Rabbids: Travel in Time 3D,$18.13
31087,Nintendo 3DS,Rayman 3D,$18.74
33387,Nintendo 3DS,Rayman Origins,$25.32
52683,Nintendo 3DS,Real Heroes: Firefighter 3D,$8.50
31501,Nintendo 3DS,Reel Fishing Paradise 3D,$28.99
34493,Nintendo 3DS,Regular Show: Mordecai & Rigby in 8-Bit Land,$8.53
32474,Nintendo 3DS,Resident Evil Revelations,$26.18
31527,Nintendo 3DS,Resident Evil: The Mercenaries 3D,$27.92
36438,Nintendo 3DS,Return to PoPoLoCrois: A Story of Seasons Fairytale,$14.40
32913,Nintendo 3DS,Rhythm Thief & The Emperors Treasure,$77.74
31089,Nintendo 3DS,Ridge Racer 3D,$32.50
33390,Nintendo 3DS,Rise Of The Guardians,$9.65
43490,Nintendo 3DS,River City Rival Showdown,$26.31
37319,Nintendo 3DS,River City Tokyo Rumble,$21.40
36260,Nintendo 3DS,Rodea the Sky Soldier,$15.23
38383,Nintendo 3DS,Rodea the Sky Soldier Limited Edition,$45.00
33195,Nintendo 3DS,Roller Coaster Tycoon 3D,$30.00
37798,Nintendo 3DS,Runbow Pocket Deluxe Edition,$16.24
34305,Nintendo 3DS,Rune Factory 4,$27.76
31263,Nintendo 3DS,Samurai Warriors Chronicles,$11.36
34971,Nintendo 3DS,Scooby-Doo! & Looney Tunes Cartoon Universe Adventure,$29.99
33345,Nintendo 3DS,Scribblenauts Unlimited,$17.99
34293,Nintendo 3DS,Scribblenauts Unmasked: A DC Comics Adventure,$11.99
36590,Nintendo 3DS,Sega 3D Classics Collection,$15.19
35985,Nintendo 3DS,Senran Kagura 2: Deep Crimson Double D Edition,$66.05
37030,Nintendo 3DS,Shantae and the Pirate's Curse,$35.23
32716,Nintendo 3DS,Shifting World,$9.93
34106,Nintendo 3DS,Shin Megami Tensei IV,$80.21
36939,Nintendo 3DS,Shin Megami Tensei IV Apocalypse,$58.04
37783,Nintendo 3DS,Shin Megami Tensei IV Apocalypse Launch Edition,$51.25
37197,Nintendo 3DS,Shin Megami Tensei IV Limited Edition,$74.98
33980,Nintendo 3DS,Shin Megami Tensei: Devil Summoner: Soul Hackers,$108.50
37784,Nintendo 3DS,Shin Megami Tensei: Devil Summoner: Soul Hackers [Soundtrack Bundle],$82.93
35707,Nintendo 3DS,Shin Megami Tensei: Devil Survivor 2 Record Breaker,$45.99
31654,Nintendo 3DS,Shin Megami Tensei: Devil Survivor Overclocked,$77.02
46431,Nintendo 3DS,Shin Megami Tensei: Strange Journey Redux,$31.99
32306,Nintendo 3DS,Shinobi,$16.53
36232,Nintendo 3DS,Shovel Knight,$28.57
33416,Nintendo 3DS,Skylander's Giants Portal Owners Pack,$6.38
33412,Nintendo 3DS,Skylander's Giants Starter Pack,$21.66
31816,Nintendo 3DS,Skylanders Spyro's Adventure,$35.33
35986,Nintendo 3DS,Skylanders SuperChargers Starter Pack,$18.45
34409,Nintendo 3DS,Skylanders Swap Force: Starter Pack,$40.99
35124,Nintendo 3DS,Skylanders Trap Team: Starter Pack,$34.00
36228,Nintendo 3DS,Snoopy's Grand Adventure,$10.76
33840,Nintendo 3DS,Sonic & All-Stars Racing Transformed,$16.28
36963,Nintendo 3DS,Sonic Boom: Fire & Ice,$19.74
35314,Nintendo 3DS,Sonic Boom: Shattered Crystal,$18.56
32345,Nintendo 3DS,Sonic Generations,$28.42
34494,Nintendo 3DS,Sonic Lost World,$25.44
31789,Nintendo 3DS,Spiderman: Edge of Time,$45.47
32695,Nintendo 3DS,Spirit Camera The Cursed Memoir,$15.93
31313,Nintendo 3DS,Splinter Cell 3D,$12.83
35480,Nintendo 3DS,SpongeBob HeroPants,$20.40
34446,Nintendo 3DS,SpongeBob SquarePants: Plankton's Robotic Revenge,$17.82
31425,Nintendo 3DS,SpongeBob SquigglePants uDraw,$21.00
33169,Nintendo 3DS,Spy Hunter,$13.00
31682,Nintendo 3DS,Star Fox 64 3D,$19.99
39488,Nintendo 3DS,Star Fox 64 3D [Not for Resale],
31261,Nintendo 3DS,Steel Diver,$5.06
39497,Nintendo 3DS,Steel Diver [Not for Resale],
36276,Nintendo 3DS,Stella Glow,$49.53
37785,Nintendo 3DS,Stella Glow Limited Edition,$71.53
35661,Nintendo 3DS,Story of Seasons,$26.99
37284,Nintendo 3DS,Story of Seasons: Trio of Towns,$36.53
33224,Nintendo 3DS,Style Savvy Trendsetter,$18.61
39494,Nintendo 3DS,Style Savvy Trendsetter [Not for Resale],
36756,Nintendo 3DS,Style Savvy: Fashion Forward,$40.08
33965,Nintendo 3DS,Super Black Bass 3D,$10.08
32578,Nintendo 3DS,Super Mario 3D Land,$19.73
68577,Nintendo 3DS,Super Mario 3D Land [Nintendo Selects],$16.99
39490,Nintendo 3DS,Super Mario 3D Land [Not for Resale],
37153,Nintendo 3DS,Super Mario Maker,$19.03
68580,Nintendo 3DS,Super Mario Maker [Nintendo Selects],$20.18
31262,Nintendo 3DS,Super Monkey Ball 3D,$17.63
35151,Nintendo 3DS,Super Smash Bros for Nintendo 3DS,$27.19
39498,Nintendo 3DS,Super Smash Bros for Nintendo 3DS [Not for Resale],
31256,Nintendo 3DS,Super Street Fighter IV 3D Edition,$24.45
39505,Nintendo 3DS,Super Street Fighter IV 3D Edition [Not for Resale],
46961,Nintendo 3DS,Sushi Striker,$5.80
32496,Nintendo 3DS,Tales of the Abyss,$34.99
34453,Nintendo 3DS,Teenage Mutant Ninja Turtles,$10.63
36121,Nintendo 3DS,Teenage Mutant Ninja Turtles (Movie),$9.57
36234,Nintendo 3DS,Teenage Mutant Ninja Turtles Master Splinter's Training Pack,$19.17
35315,Nintendo 3DS,Teenage Mutant Ninja Turtles: Danger of the Ooze,$20.64
32497,Nintendo 3DS,Tekken 3DS Prime Edition,$24.08
35145,Nintendo 3DS,Tenkai Knights: Brave Battle,$7.38
35146,Nintendo 3DS,Tenkai Knights: Brave Battle [Limited Edition],$11.03
37318,Nintendo 3DS,Terraria,$29.05
31791,Nintendo 3DS,Tetris Axis,$32.99
35316,Nintendo 3DS,Tetris Ultimate,$37.00
33922,Nintendo 3DS,The Croods: Prehistoric Party,$11.40
31792,Nintendo 3DS,The Hidden,$13.25
31645,Nintendo 3DS,The Sims 3,$31.35
32428,Nintendo 3DS,The Sims 3: Pets,$31.53
36936,Nintendo 3DS,The Smurfs,$11.10
35060,Nintendo 3DS,Theatrhythm Final Fantasy: Curtain Call,$10.02
35062,Nintendo 3DS,Theatrhythm Final Fantasy: Curtain Call Collector's Edition,$69.99
35061,Nintendo 3DS,Theatrhythm Final Fantasy: Curtain Call Limited Edition,$21.48
32900,Nintendo 3DS,Theatrhythm: Final Fantasy,$8.40
31528,Nintendo 3DS,Thor: God of Thunder,$13.70
34927,Nintendo 3DS,Tomodachi Life,$32.03
35216,Nintendo 3DS,Top Trumps: NBA All-Stars,$13.61
31471,Nintendo 3DS,Transformers: Dark of the Moon Stealth Force Edition,$13.60
33262,Nintendo 3DS,Transformers: Prime,$33.98
34949,Nintendo 3DS,Transformers: Rise of the Dark Spark,$27.03
33264,Nintendo 3DS,Trash Packs,$8.04
39604,Nintendo 3DS,Travel Adventures with Hello Kitty,$19.76
34113,Nintendo 3DS,Turbo: Super Stunt Squad,$10.50
35400,Nintendo 3DS,Ultimate NES Remix,$16.30
68578,Nintendo 3DS,Ultimate NES Remix [Nintendo Selects],$13.63
32351,Nintendo 3DS,WWE All Stars,$39.41
49698,Nintendo 3DS,Wario Ware Gold,$24.99
35317,Nintendo 3DS,Winx Club: Saving Alfea,$65.00
31925,Nintendo 3DS,Wipeout 2,$7.99
33134,Nintendo 3DS,Wipeout 3,$9.23
34418,Nintendo 3DS,Wipeout: Create & Crash,$9.00
33268,Nintendo 3DS,Wreck It Ralph,$18.85
35673,Nintendo 3DS,Xenoblade Chronicles 3D,$40.17
36242,Nintendo 3DS,Yo-Kai Watch,$8.50
36967,Nintendo 3DS,Yo-Kai Watch 2 Bony Spirits,$13.98
39503,Nintendo 3DS,Yo-Kai Watch 2 Bony Spirits [Not for Resale],
36966,Nintendo 3DS,Yo-Kai Watch 2 Fleshy Souls,$15.39
39960,Nintendo 3DS,Yo-Kai Watch 2: Psychic Specters,$29.99
58021,Nintendo 3DS,Yo-Kai Watch 3,$70.39
50182,Nintendo 3DS,Yo-Kai Watch Blasters: Red Cat Corps,$87.47
50183,Nintendo 3DS,Yo-Kai Watch Blasters: White Dog Squad,$82.50
39502,Nintendo 3DS,Yo-Kai Watch [Not for Resale],
34744,Nintendo 3DS,Yoshi's New Island,$22.00
39507,Nintendo 3DS,Yoshi's New Island [Not for Resale],
34606,Nintendo 3DS,Young Justice: Legacy,$9.89
34613,Nintendo 3DS,Zelda A Link Between Worlds,$21.73
66772,Nintendo 3DS,Zelda A Link Between Worlds [Nintendo Selects],$18.11
37963,Nintendo 3DS,Zelda A Link Between Worlds [Not for Resale],
35553,Nintendo 3DS,Zelda Majora's Mask 3D,$26.71
35554,Nintendo 3DS,Zelda Majora's Mask 3D [Limited Edition],$75.00
68579,Nintendo 3DS,Zelda Majora's Mask 3D [Nintendo Selects],$22.40
39499,Nintendo 3DS,Zelda Majora's Mask 3D [Not for Resale],
31500,Nintendo 3DS,Zelda Ocarina of Time 3D,$21.37
36496,Nintendo 3DS,Zelda Ocarina of Time 3D [Nintendo Selects],$17.94
37961,Nintendo 3DS,Zelda Ocarina of Time 3D [Not for Resale],
36172,Nintendo 3DS,Zelda Tri Force Heroes,$13.95
33227,Nintendo 3DS,Zero Escape: Virtues Last Reward,$25.17
36702,Nintendo 3DS,Zero Time Dilemma,$30.02
32248,Nintendo 3DS,Zoo Resort 3D,$19.98
30617,Nintendo DS,007 Blood Stone,$17.76
30641,Nintendo DS,007 GoldenEye,$24.78
4045,Nintendo DS,007 GoldenEye Rogue Agent,$11.86
15893,Nintendo DS,007 Quantum of Solace,$10.60
13997,Nintendo DS,1 vs 100,$8.14
19886,Nintendo DS,100 All-Time Favorites,$10.85
21612,Nintendo DS,100 Classic Books,$16.16
32831,Nintendo DS,1001 Touch Games,$13.04
18726,Nintendo DS,101-in-1 Explosive Megamix,$9.43
30887,Nintendo DS,101-in-1 Sports Megamix,$14.26
30889,Nintendo DS,18 Classic Card Games,$8.77
21753,Nintendo DS,50 Classic Games,$11.79
31567,Nintendo DS,50 More Classic Games,$13.98
21715,Nintendo DS,7 Wonders II,$9.47
46439,Nintendo DS,7 Wonders Treasures of Seven,$6.93
3978,Nintendo DS,7 Wonders of the Ancient World,$14.41
30727,Nintendo DS,"999: 9 Hours, 9 Persons, 9 Doors",$35.98
19938,Nintendo DS,A Christmas Carol,$7.23
19723,Nintendo DS,A Witch's Tale,$76.50
14043,Nintendo DS,AMF Bowling Pinbusters,$11.73
22149,Nintendo DS,ANNO 1701: Dawn of Discovery,$24.72
3987,Nintendo DS,ATV Quad Frenzy,$8.00
35218,Nintendo DS,ATV Quad Kings,$10.93
3988,Nintendo DS,ATV Thunder Ridge Riders and Monster Truck Mayhem,$18.46
32832,Nintendo DS,ATV Wild Ride,$16.42
11906,Nintendo DS,Ace Attorney Apollo Justice,$48.66
20433,Nintendo DS,Ace Attorney Investigations: Miles Edgeworth,$45.00
3979,Nintendo DS,Action Replay DS,$80.34
70546,Nintendo DS,Action Replay DSi,$80.86
11902,Nintendo DS,Advance Wars Days of Ruin,$57.47
38398,Nintendo DS,Advance Wars Days of Ruin [Not for Resale],
3980,Nintendo DS,Advance Wars Dual Strike,$70.87
39535,Nintendo DS,Advance Wars Dual Strike [Not for Resale],
33369,Nintendo DS,Adventure Time: Hey Ice King,$14.69
33920,Nintendo DS,Adventure Time: Hey Ice King Collector's Edition,$59.95
21143,Nintendo DS,Again,$19.97
19943,Nintendo DS,Agatha Christie: The ABC Murders,$14.14
16065,Nintendo DS,Age of Empires Mythologies,$35.41
3981,Nintendo DS,Age of Empires The Age of Kings,$28.97
14115,Nintendo DS,Air Traffic Chaos,$13.51
11666,Nintendo DS,Alex Rider Stormbreaker,$9.40
21006,Nintendo DS,Alice in Wonderland: The Movie,$12.50
21714,Nintendo DS,Aliens in the Attic,$10.49
31837,Nintendo DS,Aliens: Infestation,$65.08
15829,Nintendo DS,All-Star Cheer Squad,$7.43
22029,Nintendo DS,Alpha and Omega,$12.01
32252,Nintendo DS,Alvin & Chipmunks: Chipwrecked,$8.43
10842,Nintendo DS,Alvin And The Chipmunks The Game,$13.95
20064,Nintendo DS,Alvin and The Chipmunks: The Squeakquel,$8.60
15972,Nintendo DS,Amazing Adventures The Forgotten Ruins,$12.07
32878,Nintendo DS,Amazing Spiderman,$15.71
21521,Nintendo DS,America's Next Top Model,$11.15
21138,Nintendo DS,America's Test Kitchen: Let's Get Cooking,$4.72
39536,Nintendo DS,America's Test Kitchen: Let's Get Cooking [Not for Resale],
10976,Nintendo DS,American Dragon Jake Long Attack of the Dark Dragon,$9.45
10843,Nintendo DS,American Girl Julie Finds a Way,$12.43
13993,Nintendo DS,American Girl Kit Mystery Challenge,$14.41
16121,Nintendo DS,Animal Boxing,$10.00
3982,Nintendo DS,Animal Crossing Wild World,$37.00
39537,Nintendo DS,Animal Crossing Wild World [Not for Resale],
8511,Nintendo DS,Animal Genius,$8.67
14985,Nintendo DS,Animal Paradise,$13.11
21722,Nintendo DS,Animal Paradise Wild,$12.15
21702,Nintendo DS,Animal Planet: Emergency Vets,$11.62
31346,Nintendo DS,Animal Planet: Vet Collection,$13.86
21731,Nintendo DS,Animal Planet: Vet Life,$19.69
3983,Nintendo DS,Animates,$8.54
19560,Nintendo DS,Ant Nation,$20.27
21739,Nintendo DS,Aqua Panic,$14.86
18635,Nintendo DS,Aquarium,$13.49
10281,Nintendo DS,Arctic Tale,$8.00
10475,Nintendo DS,Are You Smarter Than A 5th Grader?,$6.12
30660,Nintendo DS,Are You Smarter Than A 5th Grader? Back to School,$4.99
19849,Nintendo DS,Are You Smarter Than A 5th Grader? Game Time,$6.38
15770,Nintendo DS,Are You Smarter Than A 5th Grader? Make the Grade,$7.95
13917,Nintendo DS,Arkanoid,$25.94
15687,Nintendo DS,Army Men Soldiers of Misfortune,$14.43
30326,Nintendo DS,Art Academy,$15.95
3984,Nintendo DS,Arthur and the Invisibles,$11.72
3985,Nintendo DS,Asphalt Urban GT,$8.50
3986,Nintendo DS,Asphalt Urban GT 2,$16.38
21548,Nintendo DS,Assassin's Creed II: Discovery,$19.99
11905,Nintendo DS,Assassins Creed Altair's Chronicles,$25.00
19791,Nintendo DS,Astro Boy: The Video Game,$15.06
30893,Nintendo DS,Astro Invaders,$19.97
21743,Nintendo DS,Astrology DS,$25.78
30642,Nintendo DS,Atari's Greatest Hits Volume 1,$22.42
31036,Nintendo DS,Atari's Greatest Hits Volume 2,$22.99
19887,Nintendo DS,Atelier Annie: Alchemists of Sera Island,$72.38
53927,Nintendo DS,Atelier Annie: Alchemists of Sera Island [Premium Box],
16345,Nintendo DS,Australia Zoo Quest,$10.86
16408,Nintendo DS,Avalon Code,$104.24
10253,Nintendo DS,Avatar The Burning Earth,$18.72
3989,Nintendo DS,Avatar the Last Airbender,$14.49
15971,Nintendo DS,Avatar the Last Airbender Into the Inferno,$14.63
21056,Nintendo DS,Avatar: The Game,$8.57
18512,Nintendo DS,Away: Shuffle Dungeon,$13.40
11725,Nintendo DS,B-17 Fortress in the Sky,$11.20
35222,Nintendo DS,Baby Life,$6.95
10476,Nintendo DS,Baby Pals,$9.00
14660,Nintendo DS,Babysitting Mania,$13.75
15791,Nintendo DS,Back at the Barnyard Slop Bucket Games,$11.98
19787,Nintendo DS,Backyard Baseball '10,$17.40
16237,Nintendo DS,Backyard Baseball 09,$12.84
18553,Nintendo DS,Backyard Basketball,$44.95
10254,Nintendo DS,Backyard Football,$16.58
15788,Nintendo DS,Backyard Football 09,$19.95
8548,Nintendo DS,Backyard Hockey,$46.53
30312,Nintendo DS,Backyard Sports: Rookie Rush,$14.00
21317,Nintendo DS,Backyard Sports: Sandlot Sluggers,$14.14
19766,Nintendo DS,Bakugan Battle Brawlers,$9.57
21108,Nintendo DS,Bakugan Battle Trainer,$11.24
19814,Nintendo DS,Bakugan Collector's Edition,$22.69
30302,Nintendo DS,Bakugan: Defenders of the Core,$8.29
32085,Nintendo DS,Bakugan: Rise Of The Resistance,$12.99
21696,Nintendo DS,Balloon Pop,$11.50
8550,Nintendo DS,Balls of Fury,$4.38
19905,Nintendo DS,Band Hero,$7.91
39538,Nintendo DS,Band Hero [Not for Resale],
14448,Nintendo DS,Bangai O Spirits,$34.99
15086,Nintendo DS,Barbie Fashion Show Eye for Style,$25.89
18498,Nintendo DS,Barbie Horse Adventures: Riding Camp,$24.59
19932,Nintendo DS,Barbie and the Three Musketeers,$16.30
10255,Nintendo DS,Barbie as the Island Princess,$15.00
11216,Nintendo DS,Barbie in The 12 Dancing Princesses,$19.26
34593,Nintendo DS,Barbie: Dreamhouse Party,$13.91
30733,Nintendo DS,Barbie: Groom and Glam Pups,$13.15
31746,Nintendo DS,"Barbie: Jet, Set & Style",$13.31
14471,Nintendo DS,Barnyard Blast Swine of the Night,$23.18
21994,Nintendo DS,Batman: The Brave and the Bold,$17.42
16085,Nintendo DS,Battle of Giants: Dinosaurs,$16.99
19676,Nintendo DS,Battle of Giants: Dragons,$15.00
21011,Nintendo DS,Battle of Giants: Mutant Insects,$9.82
3990,Nintendo DS,Battles of Prince of Persia,$12.97
32735,Nintendo DS,Battleship,$8.38
39976,Nintendo DS,Battleship / Connect Four / Sorry / Trouble,$14.62
31037,Nintendo DS,Beastly Frantic Foto,$5.58
21195,Nintendo DS,Beat City,$8.46
10252,Nintendo DS,Bee Movie Game,$13.01
32256,Nintendo DS,Bejeweled 3,$12.71
20363,Nintendo DS,Bejeweled Twist,$9.57
15872,Nintendo DS,Bella Sara,$39.99
15846,Nintendo DS,Ben 10 Alien Force,$11.00
10256,Nintendo DS,Ben 10 Protector of Earth,$15.93
19857,Nintendo DS,Ben 10: Alien Force: Vilgax Attacks,$12.94
31844,Nintendo DS,Ben 10: Galactic Racing,$8.69
33316,Nintendo DS,Ben 10: Omniverse,$14.47
32460,Nintendo DS,Ben 10: Triple Pack,$22.97
22109,Nintendo DS,Ben 10: Ultimate Alien Cosmic Destruction,$15.08
20016,Nintendo DS,Bermuda Triangle: Saving the Coral,$10.02
36600,Nintendo DS,Best Buy Nintendo Zone Beacon,$98.78
20413,Nintendo DS,Best Friends Tonight,$7.36
14666,Nintendo DS,Best of Tests,$8.68
8601,Nintendo DS,Betty Boop's Double Shift,$12.18
30689,Nintendo DS,Beyblade: Metal Fusion,$11.90
30690,Nintendo DS,Beyblade: Metal Fusion Collector's Edition,$16.44
32259,Nintendo DS,Beyblade: Metal Masters,$24.53
32260,Nintendo DS,Beyblade: Metal Masters Collector's Edition,$28.47
16475,Nintendo DS,Big Bang Mini,$20.79
3991,Nintendo DS,Big Brain Academy,$7.76
39539,Nintendo DS,Big Brain Academy [Not for Resale],
35610,Nintendo DS,Big Hero 6: Battle in the Bay,$9.08
19298,Nintendo DS,Big League Sports: Summer,$10.67
11716,Nintendo DS,Big Mutha Truckers,$9.07
36717,Nintendo DS,Big Time Rush Backstage Pass,$4.06
16108,Nintendo DS,Bigfoot Collision Course,$15.96
3992,Nintendo DS,Biker Mice From Mars,$20.38
3993,Nintendo DS,Bionicle Heroes,$24.68
3994,Nintendo DS,Black Nintendo DS Lite,$94.49
17478,Nintendo DS,Black Nintendo DSi System,$128.22
14657,Nintendo DS,Black Sigil Blade of the Exiled,$133.02
3995,Nintendo DS,Blades of Thunder 2,$14.89
8620,Nintendo DS,Bleach Blade of Fate,$23.95
15699,Nintendo DS,Bleach Dark Souls,$29.99
18639,Nintendo DS,Bleach: The 3rd Phantom,$52.95
3996,Nintendo DS,Blue DS System,$199.93
16331,Nintendo DS,Blue Dragon Plus,$25.19
21318,Nintendo DS,Blue Dragon: Awakened Shadow,$131.13
17479,Nintendo DS,Blue Nintendo DSi System,$92.46
16409,Nintendo DS,Boing! Docomodake DS,$30.66
16002,Nintendo DS,Bolt,$9.36
32700,Nintendo DS,Bolt: Be-Awesome Edition,$18.98
3997,Nintendo DS,Bomberman,$22.50
11548,Nintendo DS,Bomberman Land Touch,$56.66
18606,Nintendo DS,Bomberman Land Touch 2,$47.85
10844,Nintendo DS,Boogie,$4.76
20110,Nintendo DS,Bookworm Adventures,$22.48
3998,Nintendo DS,Brain Age,$9.42
3999,Nintendo DS,Brain Age 2,$8.32
39540,Nintendo DS,Brain Age 2 [Not for Resale],
11908,Nintendo DS,Brain Assist,$7.98
11352,Nintendo DS,Brain Boost Beta Wave,$4.81
11353,Nintendo DS,Brain Boost Gamma Wave,$5.76
31121,Nintendo DS,Brain Buster Puzzle Pak,$7.99
11003,Nintendo DS,Brain Challenge,$6.70
15075,Nintendo DS,Brain Quest Grades 3 & 4,$22.20
15076,Nintendo DS,Brain Quest Grades 5 & 6,$13.22
13206,Nintendo DS,Brain Voyage,$9.75
10257,Nintendo DS,Bratz 4 Real,$14.33
33233,Nintendo DS,Bratz Fashion Boutique,$5.85
4000,Nintendo DS,Bratz Forever Diamondz,$11.27
15728,Nintendo DS,Bratz Girlz Really Rock!,$10.22
15907,Nintendo DS,Bratz Kidz,$13.42
4001,Nintendo DS,Bratz Ponyz,$14.80
14908,Nintendo DS,Bratz Ponyz 2,$19.85
12103,Nintendo DS,Bratz Super Babyz,$14.13
32846,Nintendo DS,Brave The Video Game,$7.14
4002,Nintendo DS,Break Em All,$14.95
16482,Nintendo DS,Broken Sword The Shadow of the Templars,$24.99
4003,Nintendo DS,Brothers in Arms War Stories,$24.30
11828,Nintendo DS,Bubble Bobble Double Shot,$32.48
11628,Nintendo DS,Bubble Bobble Revolution,$33.24
10477,Nintendo DS,Build-A-Bear Workshop,$8.39
21073,Nintendo DS,Build-A-Bear Workshop: Welcome to Hugsville,$8.94
16152,Nintendo DS,Build-A-Lot,$14.21
31140,Nintendo DS,Burger Bot,$17.79
18589,Nintendo DS,Burger Island,$21.74
4004,Nintendo DS,Burnout Legends,$18.00
4005,Nintendo DS,Bust-A-Move DS,$8.02
30646,Nintendo DS,Busy Scissors,$18.90
21586,Nintendo DS,C.O.P.: The Recruit,$14.99
16332,Nintendo DS,C.O.R.E.,$39.81
10481,Nintendo DS,CSI Dark Motives,$11.34
30769,Nintendo DS,CSI: Crime Scene Investigation Unsolved,$18.22
19861,Nintendo DS,CSI: Crime Scene Investigation: Deadly Intent Hidden Cases,$19.70
30279,Nintendo DS,Cabela's Dangerous Hunts 2011,$36.85
4006,Nintendo DS,Cake Mania,$13.71
13995,Nintendo DS,Cake Mania 2,$12.99
19756,Nintendo DS,Cake Mania 3,$17.87
31433,Nintendo DS,Cake Mania: Main Street,$18.99
10258,Nintendo DS,Call of Duty 4 Modern Warfare,$18.99
30676,Nintendo DS,Call of Duty Black Ops,$18.15
32092,Nintendo DS,Call of Duty Modern Warfare 3,$19.00
19972,Nintendo DS,Call of Duty Modern Warfare Mobilized,$12.44
15935,Nintendo DS,Call of Duty World at War,$16.01
31373,Nintendo DS,Calvin Tucker's Redneck Farm Animal Racing Tournament,$8.50
21968,Nintendo DS,Camp Rock: The Final Jam ,$5.14
31722,Nintendo DS,Camping Mama: Outdoor Adventures,$15.23
16166,Nintendo DS,Candace Kane's Candy Factory,$14.10
31614,Nintendo DS,Captain America: Super Soldier,$24.99
14067,Nintendo DS,Carnival Games,$8.35
39541,Nintendo DS,Carnival Games [Not for Resale],
4007,Nintendo DS,Cars,$14.00
31513,Nintendo DS,Cars 2,$14.34
32964,Nintendo DS,Cars 2 with Exclusive Characters,
10259,Nintendo DS,Cars Mater-National Championship,$18.29
19728,Nintendo DS,Cars Race-O-Rama,$20.00
14412,Nintendo DS,Cartoon Network Racing,$21.83
30330,Nintendo DS,Casper Scare School: Classroom Capers,$10.93
30376,Nintendo DS,Casper Scare School: Spooky Sports Day,$8.00
4008,Nintendo DS,Castlevania Dawn of Sorrow,$67.00
39542,Nintendo DS,Castlevania Dawn of Sorrow [Not for Resale],
15790,Nintendo DS,Castlevania Order of Ecclesia,$119.99
4009,Nintendo DS,Castlevania Portrait of Ruin,$56.92
21738,Nintendo DS,Casual Mania,$13.62
16153,Nintendo DS,Cate West: The Vanishing Files,$10.71
21613,Nintendo DS,Cats & Dogs: The Revenge of Kitty Galore,$9.72
4010,Nintendo DS,Catz,$10.54
15733,Nintendo DS,Cesar Millan's Dog Whisperer,$9.92
21704,Nintendo DS,Challenge Me: Brain Puzzles,$9.55
30772,Nintendo DS,Challenge Me: Brain Puzzles 2,$16.97
31353,Nintendo DS,Challenge Me: Math Workout,$10.50
31725,Nintendo DS,Challenge Me: Word Puzzles,$19.69
4011,Nintendo DS,Chameleon To Dye For,$10.03
14479,Nintendo DS,Championship Pony,$8.80
21754,Nintendo DS,Chaotic: Shadow Warriors,$9.05
11036,Nintendo DS,Charlotte's Web,$9.88
19817,Nintendo DS,Charm Girls Club: My Fashion Mall,$13.99
19816,Nintendo DS,Charm Girls Club: My Fashion Show,$13.74
19815,Nintendo DS,Charm Girls Club: My Perfect Prom,$7.07
